#TYPE System.Management.Automation.PSCustomObject
"index","type","ip","name","status","time","rtt","count","downtime"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:36:29","","6","2025-07-17 15:36:17"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:36:29","","6","2025-07-17 15:36:18"
"1","OLA","IP:  - ","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:36:39","","7","2025-07-17 15:36:16"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:36:40","","7","2025-07-17 15:36:17"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:36:40","","7","2025-07-17 15:36:17"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:36:41","","7","2025-07-17 15:36:18"
"1","OLA","IP:  - ","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:36:51","","8","2025-07-17 15:36:16"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:36:51","","8","2025-07-17 15:36:17"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:36:52","","8","2025-07-17 15:36:17"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:36:52","","8","2025-07-17 15:36:18"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:40:12","","5","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:40:13","","5","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:40:13","","5","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:40:24","","6","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:40:24","","6","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:40:25","","6","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:40:35","","7","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:40:36","","7","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:40:36","","7","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:40:47","","8","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:40:47","","8","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:40:48","","8","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:40:58","","9","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:40:59","","9","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:40:59","","9","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:41:10","","10","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:41:10","","10","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:41:11","","10","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:41:21","","11","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:41:22","","11","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:41:22","","11","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:41:33","","12","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:41:33","","12","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:41:34","","12","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:41:44","","13","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:41:45","","13","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:41:45","","13","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:41:56","","14","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:41:56","","14","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:41:57","","14","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:42:07","","15","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:42:08","","15","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:42:08","","15","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:42:19","","16","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:42:19","","16","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:42:20","","16","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:42:30","","17","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:42:31","","17","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:42:31","","17","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:42:42","","18","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:42:42","","18","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:42:43","","18","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:42:53","","19","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:42:54","","19","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:42:54","","19","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:43:05","","20","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:43:05","","20","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:43:06","","20","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:43:16","","21","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:43:17","","21","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:43:17","","21","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:43:28","","22","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:43:28","","22","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:43:29","","22","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:43:39","","23","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:43:40","","23","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:43:40","","23","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:43:51","","24","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:43:51","","24","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:43:52","","24","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:44:02","","25","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:44:03","","25","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:44:03","","25","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:44:14","","26","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:44:14","","26","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:44:15","","26","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:44:25","","27","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:44:26","","27","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:44:26","","27","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:44:37","","28","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:44:37","","28","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:44:38","","28","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:44:48","","29","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:44:49","","29","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:44:49","","29","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:00","","30","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:00","","30","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:01","","30","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:11","","31","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:12","","31","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:12","","31","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:23","","32","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:23","","32","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:24","","32","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:34","","33","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:35","","33","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:35","","33","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:46","","34","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:46","","34","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:47","","34","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:45:57","","35","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:45:58","","35","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:45:58","","35","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:46:09","","36","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:46:09","","36","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:46:10","","36","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:46:20","","37","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:46:21","","37","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:46:21","","37","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:46:32","","38","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:46:32","","38","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:46:33","","38","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:46:43","","39","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:46:44","","39","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:46:44","","39","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:46:55","","40","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:46:55","","40","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:46:56","","40","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:47:06","","41","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:47:07","","41","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:47:07","","41","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:47:18","","42","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:47:18","","42","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:47:19","","42","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:47:29","","43","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:47:30","","43","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:47:30","","43","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:47:41","","44","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:47:41","","44","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:47:42","","44","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:47:52","","45","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:47:53","","45","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:47:53","","45","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:48:04","","46","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:48:04","","46","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:48:05","","46","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:48:15","","47","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:48:16","","47","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:48:16","","47","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:48:27","","48","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:48:27","","48","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:48:28","","48","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:48:38","","49","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:48:39","","49","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:48:39","","49","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:48:50","","50","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:48:50","","50","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:48:51","","50","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:01","","51","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:02","","51","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:49:02","","51","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:13","","52","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:13","","52","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:49:14","","52","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:24","","53","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:25","","53","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:49:25","","53","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:36","","54","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:36","","54","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:49:37","","54","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:47","","55","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:48","","55","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:49:48","","55","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:49:59","","56","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:49:59","","56","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:00","","56","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:50:10","","57","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:50:11","","57","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:11","","57","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:50:22","","58","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:50:22","","58","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:23","","58","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:50:33","","59","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:50:34","","59","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:34","","59","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:50:45","","60","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:50:45","","60","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:46","","60","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:50:56","","61","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:50:57","","61","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:50:57","","61","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:51:08","","62","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:51:08","","62","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:51:09","","62","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:51:19","","63","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:51:20","","63","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:51:20","","63","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:51:31","","64","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:51:31","","64","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:51:32","","64","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:51:42","","65","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:51:43","","65","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:51:43","","65","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:51:54","","66","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:51:54","","66","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:51:55","","66","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:52:05","","67","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:52:06","","67","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:52:06","","67","2025-07-17 15:40:13"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:52:17","","68","2025-07-17 15:40:12"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:52:17","","68","2025-07-17 15:40:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:52:18","","68","2025-07-17 15:40:13"
